id,y_2012,y_2013,y_2014,y_2015
37063000101,1,1,1,1
37063000102,1,1,1,1
37063000200,1,1,1,1
37063000301,1,1,1,1
37063000302,1,1,1,1
37063000401,1,1,1,1
37063000402,1,1,1,1
37063000500,1,1,1,1
37063000600,1,1,1,1
37063000700,1,1,1,1
37063000900,1,1,1,1
37063001001,1,1,1,1
37063001002,1,1,1,1
37063001100,1,1,1,1
37063001301,1,1,1,1
37063001303,1,1,1,1
37063001304,1,1,1,1
37063001400,1,1,1,1
37063001501,1,1,NA,1
37063001502,1,1,1,1
37063001503,NA,NA,NA,NA
37063001601,1,1,1,1
37063001603,1,1,1,1
37063001604,1,1,1,1
37063001705,1,1,1,1
37063001706,1,1,1,1
37063001707,1,1,1,1
37063001708,1,1,1,1
37063001709,1,1,1,1
37063001710,1,1,1,1
37063001711,1,1,1,1
37063001801,1,1,1,1
37063001802,1,1,1,1
37063001806,1,1,1,1
37063001807,1,1,1,1
37063001808,1,1,1,1
37063001809,1,1,1,1
37063001900,1,1,1,1
37063002007,1,1,1,1
37063002008,1,1,1,1
37063002009,1,1,1,1
37063002013,1,1,1,1
37063002015,1,1,1,1
37063002016,1,1,1,1
37063002017,1,1,1,1
37063002018,1,1,1,1
37063002019,1,1,1,1
37063002020,1,1,1,1
37063002021,1,1,1,1.00E+00
37063002022,1,1,1,1
37063002023,1,1,1,1
37063002024,1,1,1,1
37063002025,1,1,1,1
37063002026,1,1,1,1
37063002027,1,1,1,1
37063002028,1,1,1,1
37063002100,1,1,1,1
37063002200,1,1,1,1
37063002300,1,NA,1,1
37063980100,NA,1,1,1
